,Country,Distance,Food Type,Monument,Price,Rank of Distance,Rating,Review Count
1718,CA,650.7967840215936,Sushi Bars,CN Tower,3,8,4.0,459
1719,CA,979.1033153916336,Mexican,CN Tower,2,26,4.0,408
1720,CA,1383.7936550284692,Ramen,CN Tower,2,44,4.0,745
1721,CA,802.9600518921823,Spanish,CN Tower,3,18,4.0,371
1722,CA,1278.9749075184889,Breakfast & Brunch,CN Tower,2,43,4.0,436
1723,CA,796.3371022081191,French,CN Tower,3,16,4.0,348
1724,CA,687.1896355299168,Mexican,CN Tower,1,12,4.0,370
1725,CA,1652.2161852937725,Pizza,CN Tower,2,47,4.5,372
1726,CA,824.4665767356843,Seafood,CN Tower,3,19,4.0,311
1727,CA,1227.922705225459,Sushi Bars,CN Tower,2,40,4.0,334
1728,CA,855.7871337028774,Seafood,CN Tower,3,21,4.0,252
1729,CA,1228.18816368859,Lounges,CN Tower,3,41,4.0,268
1730,CA,841.847948693543,Cocktail Bars,CN Tower,3,20,4.0,315
1731,CA,1464.6793975947203,Seafood,CN Tower,2,45,4.0,463
1732,CA,770.1368964669325,Coffee & Tea,CN Tower,1,13,4.5,98
1733,CA,1116.2198507756448,Canadian (New),CN Tower,2,34,4.0,452
1734,CA,1271.8707404995912,Japanese,CN Tower,1,42,4.0,360
1735,CA,1037.8847349209923,Desserts,CN Tower,2,27,4.0,333
1736,CA,1092.2704141104134,Italian,CN Tower,3,32,4.0,366
1737,CA,921.9757159186784,Vegetarian,CN Tower,2,23,4.0,318
1738,CA,1580.5840572986917,Coffee & Tea,CN Tower,2,46,4.5,280
1739,CA,1058.2505192054957,Burgers,CN Tower,2,29,4.0,325
1740,CA,793.2932331330861,Ramen,CN Tower,2,14,3.0,802
1741,CA,1156.080792015209,Coffee & Tea,CN Tower,2,38,4.0,285
1742,CA,599.0294659129521,Desserts,CN Tower,2,4,3.0,609
1743,CA,861.2029628042517,Steakhouses,CN Tower,3,22,4.0,204
1744,CA,1129.8947627709401,Seafood,CN Tower,4,35,3.5,321
1745,CA,1711.9562803226743,Ramen,CN Tower,2,49,4.0,689
1746,CA,1039.6510383645257,Bars,CN Tower,2,28,4.0,211
1747,CA,656.0468873879245,Canadian (New),CN Tower,2,9,3.5,338
1748,US,871.8968702160813,Landmarks & Historical Buildings,Niagara Falls,n/a,15,4.5,359
1749,US,647.8624202473877,Parks,Niagara Falls,n/a,9,4.5,175
1750,US,253.91004335126442,Landmarks & Historical Buildings,Niagara Falls,n/a,1,4.5,135
1751,US,1215.6765595639442,Breakfast & Brunch,Niagara Falls,1,34,4.5,258
1752,CA,1167.4853537124932,Wine Bars,Niagara Falls,3,31,4.5,210
1753,US,1418.4775490365787,Indian,Niagara Falls,2,37,4.0,456
1754,CA,1061.638782028016,French,Niagara Falls,3,28,4.5,162
1755,CA,1173.8592007688455,Italian,Niagara Falls,2,32,4.5,239
1756,CA,1499.0172250999308,Greek,Niagara Falls,2,41,4.5,169
1757,CA,782.6536704162504,Steakhouses,Niagara Falls,3,12,3.5,428
1758,CA,1006.8759226976329,Pizza,Niagara Falls,2,23,4.0,311
1759,CA,1422.9669363702258,Steakhouses,Niagara Falls,2,38,4.0,289
1760,US,1436.9315048613341,Pizza,Niagara Falls,1,39,4.5,182
1761,CA,1851.0160060190624,Vietnamese,Niagara Falls,1,47,4.0,225
1762,US,1020.567285234749,American (New),Niagara Falls,2,25,4.5,149
1763,CA,937.8644327245013,Fast Food,Niagara Falls,1,21,4.0,197
1764,CA,542.5637211105732,Steakhouses,Niagara Falls,3,3,4.0,172
1765,CA,1346.196988314275,Sushi Bars,Niagara Falls,2,35,4.0,150
1766,CA,2698.8086760093965,Creperies,Niagara Falls,2,50,4.5,244
1767,CA,736.2140315814387,Brazilian,Niagara Falls,3,10,3.5,280
1768,US,1511.8727578759976,Wine Bars,Niagara Falls,2,42,4.0,170
1769,CA,1047.6128729187978,American (Traditional),Niagara Falls,2,27,4.0,203
1770,CA,888.3543904392758,Indian,Niagara Falls,2,16,4.0,114
1771,CA,518.0960295805646,Canadian (New),Niagara Falls,3,2,3.0,471
1772,CA,921.7104916718467,Japanese,Niagara Falls,2,18,4.0,126
1773,CA,1084.9255084502772,Burgers,Niagara Falls,2,29,4.0,112
1774,US,1398.6446643308916,Coffee & Tea,Niagara Falls,1,36,4.5,70
1775,CA,750.3848386244255,Brazilian,Niagara Falls,3,11,3.5,200
1776,US,935.4305886923421,American (New),Niagara Falls,2,19,3.5,208
1777,CA,804.9877944336703,Burgers,Niagara Falls,2,13,4.0,96
1778,CA,1007.4198929637267,Indian,Niagara Falls,2,24,3.5,161
1779,CA,1187.5358050468662,British,Niagara Falls,2,33,4.5,58
1780,US,936.6458060905034,Landmarks & Historical Buildings,Niagara Falls,n/a,20,4.0,78
1781,US,1750.8137689564576,Italian,Niagara Falls,2,45,4.0,119
1782,US,1460.0289200664424,Burgers,Niagara Falls,2,40,4.5,70
1783,CA,1092.3961986061818,Pizza,Niagara Falls,2,30,3.5,102
1784,CA,1804.8340093129818,Mediterranean,Niagara Falls,2,46,4.0,77
1785,US,840.5847221939227,Hot Dogs,Niagara Falls,2,14,4.0,52
1786,CA,554.5207563046937,Canadian (New),Niagara Falls,2,5,3.0,154
1787,CA,2643.863092162043,Pubs,Niagara Falls,2,49,4.0,137
1788,US,894.4032414384853,Pizza,Niagara Falls,1,17,4.0,61
1789,CA,581.0471927546578,Seafood,Niagara Falls,4,8,4.5,25
1790,CA,581.0471927546578,Diners,Niagara Falls,2,7,3.5,128
1791,US,547.1515792856145,Landmarks & Historical Buildings,Niagara Falls,n/a,4,4.5,18
1792,CA,950.8122205278759,American (Traditional),Niagara Falls,2,22,3.0,204
1793,CA,1741.3907391087293,German,Niagara Falls,3,44,4.5,38
1794,CA,1023.1718397422818,Italian,Niagara Falls,3,26,3.5,76
1795,CA,2289.7931435641517,Breakfast & Brunch,Niagara Falls,2,48,4.0,92
1796,CA,1623.3790057285007,Diners,Niagara Falls,2,43,4.0,79
1797,CA,562.602840525473,Barbeque,Niagara Falls,2,6,3.5,79
1798,GB,22.52883121080371,Landmarks & Historical Buildings,Tower of London,n/a,1,4.5,536
1799,GB,294.74123261656,Landmarks & Historical Buildings,Tower of London,n/a,4,4.5,393
1800,GB,961.0529267786324,Modern European,Tower of London,3,19,4.0,520
1801,GB,1111.100359928854,Coffee & Tea,Tower of London,2,29,4.5,276
1802,GB,643.729690832825,Landmarks & Historical Buildings,Tower of London,n/a,10,4.5,142
1803,GB,1338.1468856871147,Indian,Tower of London,2,38,4.0,633
1804,GB,1826.209013441135,Indian,Tower of London,2,45,4.5,325
1805,GB,1741.6474198872195,Landmarks & Historical Buildings,Tower of London,n/a,44,4.5,264
1806,GB,951.6783669370589,Coffee & Tea,Tower of London,2,18,4.5,73
1807,GB,933.7219234588471,Spanish,Tower of London,2,17,4.5,71
1808,GB,1449.8767001623482,Steakhouses,Tower of London,3,41,4.5,162
1809,GB,961.3059664107035,Asian Fusion,Tower of London,4,20,4.0,192
1810,GB,827.470756512518,Landmarks & Historical Buildings,Tower of London,n/a,14,4.0,113
1811,GB,1449.3744832820983,British,Tower of London,2,40,4.0,193
1812,GB,1051.3420012570223,Pizza,Tower of London,1,25,4.5,70
1813,GB,763.539419290656,Landmarks & Historical Buildings,Tower of London,n/a,12,4.5,64
1814,GB,1665.302629262919,British,Tower of London,2,43,4.0,220
1815,GB,246.24653449587564,Bakeries,Tower of London,2,2,4.0,76
1816,GB,1019.6712465683208,Italian,Tower of London,2,22,4.5,70
1817,GB,2239.2362909358126,British,Tower of London,3,49,4.0,267
1818,GB,1357.2835802761501,Fish & Chips,Tower of London,2,39,4.0,251
1819,GB,2204.244194911808,Lounges,Tower of London,3,48,4.5,165
1820,GB,1045.5705425161702,Cafes,Tower of London,2,24,4.5,51
1821,GB,334.3547617748969,Spanish,Tower of London,2,5,4.0,45
1822,GB,1150.2373366883803,Indian,Tower of London,2,34,4.0,125
1823,GB,1986.4670409262242,Coffee & Tea,Tower of London,2,47,4.5,155
1824,GB,1064.7016860750882,Tapas Bars,Tower of London,2,26,4.0,118
1825,GB,531.2988816617965,Indian,Tower of London,3,8,4.0,57
1826,GB,910.6898899794485,Pubs,Tower of London,2,15,4.0,95
1827,GB,1120.1679255871004,Diners,Tower of London,1,32,4.0,79
1828,GB,1150.4437985529933,Lounges,Tower of London,2,35,4.0,92
1829,GB,1572.6480774855463,Landmarks & Historical Buildings,Tower of London,n/a,42,4.5,112
1830,GB,1092.9554920298085,Pubs,Tower of London,2,28,4.0,115
1831,GB,827.470756512518,Lounges,Tower of London,4,13,4.0,79
1832,GB,1113.9818126724106,Seafood,Tower of London,3,31,4.0,79
1833,GB,1209.2050922131737,Vegetarian,Tower of London,1,36,4.5,54
1834,GB,606.1851961030015,British,Tower of London,4,9,4.5,36
1835,GB,1078.0702318343785,Coffee & Tea,Tower of London,2,27,4.5,49
1836,GB,1129.6118310904947,Mediterranean,Tower of London,2,33,4.5,53
1837,GB,368.7402484251242,Pubs,Tower of London,2,6,4.0,80
1838,GB,1848.1036405022135,American (Traditional),Tower of London,2,46,4.5,101
1839,GB,1112.0571212859422,Burgers,Tower of London,2,30,4.0,75
1840,GB,724.2129768331637,Landmarks & Historical Buildings,Tower of London,n/a,11,4.0,58
1841,GB,2393.4101295373966,Cafes,Tower of London,2,50,4.5,77
1842,GB,916.5440968441983,Pubs,Tower of London,2,16,4.5,33
1843,GB,1016.3383528109331,Coffee & Tea,Tower of London,2,21,4.0,72
1844,GB,1230.2379814022427,Burgers,Tower of London,2,37,4.5,75
1845,GB,259.59552194485434,Bars,Tower of London,2,3,3.5,67
1846,GB,1025.5086337694365,Fish & Chips,Tower of London,2,23,3.5,118
1847,GB,468.78060856748306,Argentine,Tower of London,3,7,4.0,62
1848,ES,635.7430036983939,Chocolatiers & Shops,Madrid Palace,1,12,4.0,752
1849,ES,77.78064342225014,Landmarks & Historical Buildings,Madrid Palace,n/a,1,4.5,151
1850,ES,894.8821060828046,Mexican,Madrid Palace,1,27,4.5,215
1851,ES,685.2339776171744,Spanish,Madrid Palace,3,14,4.0,362
1852,ES,1468.6228818743002,Tapas Bars,Madrid Palace,2,47,4.5,270
1853,ES,1919.078474665263,Museums,Madrid Palace,n/a,50,4.5,345
1854,ES,765.0147154888668,Tapas Bars,Madrid Palace,2,18,4.5,119
1855,ES,737.8345152398963,Landmarks & Historical Buildings,Madrid Palace,n/a,16,4.5,117
1856,ES,651.1035377975077,Landmarks & Historical Buildings,Madrid Palace,n/a,13,4.0,184
1857,ES,751.0315615933666,Meat Shops,Madrid Palace,1,17,4.0,193
1858,ES,1099.4316016281257,Spanish,Madrid Palace,2,40,4.0,291
1859,ES,814.8089599369989,Argentine,Madrid Palace,2,22,4.5,84
1860,ES,1187.6084082847258,Coffee & Tea,Madrid Palace,1,43,4.5,168
1861,ES,783.3646892975028,Tapas/Small Plates,Madrid Palace,2,20,4.5,111
1862,ES,575.9381514291272,Vegetarian,Madrid Palace,2,6,4.0,89
1863,ES,1023.7788054085721,Tapas Bars,Madrid Palace,1,32,4.0,153
1864,ES,988.533639464097,Tapas Bars,Madrid Palace,2,29,4.5,68
1865,ES,321.6134272102074,Spanish,Madrid Palace,3,2,4.5,53
1866,ES,1098.256899304688,Breakfast & Brunch,Madrid Palace,1,38,4.5,127
1867,ES,954.3425889281424,Lounges,Madrid Palace,2,28,4.5,54
1868,ES,885.2298964946119,African,Madrid Palace,2,26,4.5,54
1869,ES,1099.2823443022482,Breakfast & Brunch,Madrid Palace,2,39,4.0,139
1870,ES,1075.3352380156052,Modern European,Madrid Palace,2,36,4.5,124
1871,ES,1002.3098001618442,Local Flavor,Madrid Palace,n/a,31,4.0,108
1872,ES,1738.7955506003798,Modern European,Madrid Palace,2,49,4.5,94
1873,ES,579.9871558987833,Modern European,Madrid Palace,4,7,5.0,25
1874,ES,995.1587848910364,Coffee & Tea,Madrid Palace,1,30,4.5,58
1875,ES,610.1974895860441,Spanish,Madrid Palace,2,10,4.5,50
1876,ES,1035.1238150934587,Gastropubs,Madrid Palace,2,33,4.5,57
1877,ES,1060.2068661358037,American (Traditional),Madrid Palace,1,35,4.5,55
1878,ES,615.4796868110316,Dim Sum,Madrid Palace,1,11,4.0,74
1879,ES,605.8085609654144,Italian,Madrid Palace,2,9,4.5,57
1880,ES,1499.912006348045,Sushi Bars,Madrid Palace,2,48,4.5,86
1881,ES,1411.591550373944,Tapas Bars,Madrid Palace,1,46,3.5,345
1882,ES,501.8702309206789,Ramen,Madrid Palace,2,3,4.0,61
1883,ES,808.6421115140324,Chinese,Madrid Palace,1,21,4.0,75
1884,ES,592.4641805482406,Spanish,Madrid Palace,3,8,4.0,53
1885,ES,1035.437649681347,Spanish,Madrid Palace,1,34,4.5,54
1886,ES,782.2274068142758,American (Traditional),Madrid Palace,2,19,4.5,50
1887,ES,879.7441467805064,Cafeteria,Madrid Palace,1,25,4.0,60
1888,ES,721.6776417271184,Tapas Bars,Madrid Palace,1,15,4.0,71
1889,ES,1323.3461272818577,Ice Cream & Frozen Yogurt,Madrid Palace,1,44,4.5,72
1890,ES,1091.323561926723,Spanish,Madrid Palace,2,37,4.0,101
1891,ES,845.487377326053,Vegan,Madrid Palace,2,24,4.5,50
1892,ES,543.3528375951672,Spanish,Madrid Palace,2,5,4.5,41
1893,ES,1102.3779918668185,Tapas Bars,Madrid Palace,2,41,4.5,69
1894,ES,825.2963643886378,Spanish,Madrid Palace,1,23,4.0,84
1895,ES,1144.538392341277,Gluten-Free,Madrid Palace,1,42,4.5,95
1896,ES,511.1614659377535,Bookstores,Madrid Palace,1,4,4.5,37
1897,ES,1381.2760212809546,Tapas Bars,Madrid Palace,2,45,4.5,80
1898,FR,25.036565913242995,Landmarks & Historical Buildings,"Mont St. Michel, France",n/a,2,4.5,152
1899,FR,90.21315088925107,French,"Mont St. Michel, France",2,4,4.0,17
1900,FR,2470.2772073338288,French,"Mont St. Michel, France",2,19,5.0,12
1901,FR,90.21315088925107,French,"Mont St. Michel, France",4,5,2.5,24
1902,FR,127.9333420923365,French,"Mont St. Michel, France",3,12,2.0,18
1903,FR,2109.843317712656,Seafood,"Mont St. Michel, France",n/a,15,3.5,9
1904,FR,121.85461382370251,French,"Mont St. Michel, France",2,9,2.5,12
1905,FR,124.34444083804017,French,"Mont St. Michel, France",2,11,2.5,5
1906,FR,2379.5631725338126,Modern European,"Mont St. Michel, France",n/a,18,3.0,12
1907,FR,24.42440888132937,Creperies,"Mont St. Michel, France",n/a,1,4.5,2
1908,FR,90.21315088925107,Restaurants,"Mont St. Michel, France",2,6,2.0,9
1909,FR,123.06190613572836,French,"Mont St. Michel, France",2,10,2.0,9
1910,FR,133.0139646056579,Restaurants,"Mont St. Michel, France",n/a,13,3.0,4
1911,FR,110.24167114008058,French,"Mont St. Michel, France",1,7,3.5,2
1912,FR,4248.6011172122535,Creperies,"Mont St. Michel, France",3,22,4.0,6
1913,FR,2331.4752296671677,French,"Mont St. Michel, France",3,17,3.5,3
1914,FR,118.43065730219745,Sandwiches,"Mont St. Michel, France",n/a,8,3.0,1
1915,FR,88.95164904778132,Bars,"Mont St. Michel, France",n/a,3,1.5,4
1916,FR,3673.284021480658,Seafood,"Mont St. Michel, France",2,20,4.5,2
1917,FR,4322.775826565184,Restaurants,"Mont St. Michel, France",n/a,23,4.0,2
1918,FR,1170.985437755287,Restaurants,"Mont St. Michel, France",2,14,1.0,1
1919,FR,4457.799433193469,Creperies,"Mont St. Michel, France",n/a,25,3.5,2
1920,FR,4076.1101047478705,Creperies,"Mont St. Michel, France",1,21,4.0,4
1921,FR,2221.565241835293,n/a,"Mont St. Michel, France",n/a,16,1.0,2
1922,FR,4382.504461154671,French,"Mont St. Michel, France",n/a,24,2.0,1
1923,US,240.65385379419232,American (New),Las Vegas,2,18,4.5,1731
1924,US,366.6490468761414,American (New),Las Vegas,2,29,4.0,2047
1925,US,287.4720735668016,Pizza,Las Vegas,2,24,4.0,1862
1926,US,298.96623384934156,Vegan,Las Vegas,2,25,4.5,1100
1927,US,126.77564784864728,Thai,Las Vegas,2,8,4.0,1485
1928,US,317.7873688899056,American (Traditional),Las Vegas,3,28,4.5,815
1929,US,242.93959220002512,Donuts,Las Vegas,1,19,4.5,721
1930,US,430.36702126615177,Steakhouses,Las Vegas,4,31,4.5,633
1931,US,940.1162214596781,Breakfast & Brunch,Las Vegas,2,39,4.5,921
1932,US,281.63104963198106,Steakhouses,Las Vegas,3,23,4.5,510
1933,US,97.34670063282239,American (New),Las Vegas,2,6,4.0,823
1934,US,304.89039204954514,Steakhouses,Las Vegas,2,27,4.0,958
1935,US,104.36667116901664,Lounges,Las Vegas,2,7,4.5,311
1936,US,165.0306325787477,American (New),Las Vegas,2,14,4.0,974
1937,US,774.2231172464338,Cafes,Las Vegas,2,38,4.5,736
1938,US,202.5717578428544,Bars,Las Vegas,2,15,3.5,1377
1939,US,72.49599962747523,American (New),Las Vegas,2,3,4.0,993
1940,US,275.94744104397193,Cocktail Bars,Las Vegas,2,22,4.5,329
1941,US,1305.9289847713483,Sandwiches,Las Vegas,1,42,4.5,588
1942,US,1745.5108800222376,Tacos,Las Vegas,1,45,4.5,1425
1943,US,149.09037104141322,Cocktail Bars,Las Vegas,2,12,4.5,380
1944,US,1719.136514271159,British,Las Vegas,2,44,4.5,823
1945,US,2332.6822753427127,Venezuelan,Las Vegas,1,48,4.5,1282
1946,US,229.80738234956183,Sushi Bars,Las Vegas,2,16,4.5,367
1947,US,136.11913381561945,Lounges,Las Vegas,2,11,4.0,470
1948,US,133.9602864254716,British,Las Vegas,2,9,4.5,356
1949,US,272.55804176286756,Vegan,Las Vegas,2,20,4.5,344
1950,US,581.2906815231095,Hawaiian,Las Vegas,1,35,4.0,626
1951,US,81.13905904859219,Pizza,Las Vegas,1,4,4.5,327
1952,US,1185.6083665878423,Seafood,Las Vegas,2,40,4.5,388
1953,US,301.3880303673824,American (New),Las Vegas,2,26,4.0,567
1954,US,156.9603623220906,Lounges,Las Vegas,2,13,4.0,606
1955,US,523.3890176157862,Cocktail Bars,Las Vegas,2,33,4.5,308
1956,US,1844.5776403077848,Coffee & Tea,Las Vegas,2,46,4.5,818
1957,US,2528.7134327755402,Tiki Bars,Las Vegas,2,49,4.5,827
1958,US,553.4793640092387,Breakfast & Brunch,Las Vegas,1,34,3.5,674
1959,US,230.60039552852106,Sandwiches,Las Vegas,1,17,5.0,98
1960,US,2082.061856099326,Cajun/Creole,Las Vegas,2,47,4.0,981
1961,US,3084.6197356482444,Desserts,Las Vegas,2,50,4.5,697
1962,US,664.8382104349789,American (New),Las Vegas,2,37,3.5,740
1963,US,27.083048897216962,Breakfast & Brunch,Las Vegas,2,1,4.0,300
1964,US,273.62872396105934,Mexican,Las Vegas,1,21,4.0,441
1965,US,461.5016533316256,Italian,Las Vegas,2,32,4.0,442
1966,US,429.9892274808034,Seafood,Las Vegas,3,30,4.0,334
1967,US,643.1531705735893,Steakhouses,Las Vegas,3,36,4.0,453
1968,US,86.08193053040561,Lounges,Las Vegas,2,5,4.0,187
1969,US,1300.7151346437618,Mexican,Las Vegas,2,41,4.5,411
1970,US,27.901095580361126,Asian Fusion,Las Vegas,2,2,4.5,135
1971,US,135.81140256142348,Lounges,Las Vegas,2,10,4.0,203
1972,US,1664.1749967713288,Mexican,Las Vegas,1,43,5.0,204
1973,MY,43.45555868805522,Observatories,Petronas Twin Towers,n/a,2,4.5,48
1974,MY,136.06528171842479,Lounges,Petronas Twin Towers,3,6,4.0,34
1975,MY,1756.9390240819198,Coffee & Tea,Petronas Twin Towers,2,49,4.5,51
1976,MY,979.1722382120862,Dim Sum,Petronas Twin Towers,2,31,4.0,33
1977,MY,505.67922106405996,Latin American,Petronas Twin Towers,2,18,4.5,16
1978,MY,422.9598175314723,Parks,Petronas Twin Towers,n/a,16,4.0,22
1979,MY,1545.3939905558084,Chinese,Petronas Twin Towers,1,48,4.5,20
1980,MY,34.181619309321185,Malaysian,Petronas Twin Towers,2,1,3.5,33
1981,MY,1072.1847917775033,Cafes,Petronas Twin Towers,2,37,4.0,37
1982,MY,777.460377119526,Lounges,Petronas Twin Towers,2,24,3.5,31
1983,MY,1004.5748437156843,Bars,Petronas Twin Towers,2,32,4.5,21
1984,MY,1213.7893994748115,Asian Fusion,Petronas Twin Towers,2,40,4.5,19
1985,MY,532.8073352039605,Bars,Petronas Twin Towers,3,19,3.5,33
1986,MY,1257.1652697172722,Food Court,Petronas Twin Towers,2,44,4.0,22
1987,MY,230.20959995490654,Sushi Bars,Petronas Twin Towers,2,8,4.0,15
1988,MY,622.586485892501,Diners,Petronas Twin Towers,4,20,5.0,7
1989,MY,649.9414842922574,American (Traditional),Petronas Twin Towers,3,21,3.5,26
1990,MY,1236.653166752986,Malaysian,Petronas Twin Towers,3,43,4.0,18
1991,MY,1473.123008641815,Indian,Petronas Twin Towers,1,47,5.0,11
1992,MY,872.5880821997433,Food Court,Petronas Twin Towers,1,26,4.5,12
1993,MY,264.3258709074576,Asian Fusion,Petronas Twin Towers,2,11,4.0,12
1994,MY,105.4841786006649,Japanese,Petronas Twin Towers,3,4,3.5,12
1995,MY,1110.027204258747,Ramen,Petronas Twin Towers,2,38,4.5,12
1996,MY,1312.715551264993,Hainan,Petronas Twin Towers,1,45,4.0,18
1997,MY,1064.0880622133177,Jazz & Blues,Petronas Twin Towers,3,35,4.0,17
1998,MY,1219.2499413243322,Spanish,Petronas Twin Towers,3,41,4.5,12
1999,MY,302.07226641447204,Ramen,Petronas Twin Towers,1,13,4.0,12
2000,MY,212.94521423599934,Cafeteria,Petronas Twin Towers,1,7,4.0,9
2001,MY,707.1575560329396,Steakhouses,Petronas Twin Towers,3,22,4.5,8
2002,MY,349.92299246368555,Chinese,Petronas Twin Towers,4,14,4.0,11
2003,MY,977.3601224552989,Coffee & Tea,Petronas Twin Towers,1,28,4.5,10
2004,MY,45.44294004212203,Coffee & Tea,Petronas Twin Towers,1,3,4.0,10
2005,MY,112.55778586530647,Brasseries,Petronas Twin Towers,2,5,3.5,14
2006,MY,479.5973912096292,Italian,Petronas Twin Towers,3,17,4.5,7
2007,MY,1357.3562448015643,Cafes,Petronas Twin Towers,1,46,4.5,11
2008,MY,900.4420337456183,Coffee & Tea,Petronas Twin Towers,1,27,4.0,14
2009,MY,1010.0092323046957,Australian,Petronas Twin Towers,3,33,4.5,11
2010,MY,1019.1437668343337,Lounges,Petronas Twin Towers,3,34,4.0,11
2011,MY,355.3525437821162,Brasseries,Petronas Twin Towers,3,15,4.0,9
2012,MY,979.1722382120862,Mediterranean,Petronas Twin Towers,2,29,4.0,9
2013,MY,291.00237811655387,Lounges,Petronas Twin Towers,n/a,12,4.0,10
2014,MY,717.1466977107259,Chinese,Petronas Twin Towers,3,23,4.5,8
2015,MY,264.3258709074576,Brazilian,Petronas Twin Towers,3,10,3.5,11
2016,MY,257.23876539565447,Burgers,Petronas Twin Towers,2,9,4.0,8
2017,MY,1219.824673335026,Lounges,Petronas Twin Towers,2,42,4.0,9
2018,MY,2042.4390462779143,Hakka,Petronas Twin Towers,2,50,4.5,10
2019,MY,808.3804569497668,Coffee & Tea,Petronas Twin Towers,2,25,4.5,6
2020,MY,1069.6927339178014,Nyonya,Petronas Twin Towers,2,36,4.0,12
2021,MY,1139.122244428023,Burgers,Petronas Twin Towers,2,39,4.5,6
2022,MY,979.1722382120862,Japanese,Petronas Twin Towers,3,30,4.0,10
2023,GB,379.0938419006465,Pubs,Windsor Castle,2,34,4.5,33
2024,GB,254.12249884540222,Gastropubs,Windsor Castle,2,14,4.0,37
2025,GB,240.85671464689105,Pubs,Windsor Castle,2,10,4.0,30
2026,GB,223.1199320993185,British,Windsor Castle,2,7,4.0,23
2027,GB,353.11204783615324,Italian,Windsor Castle,2,26,4.0,20
2028,GB,245.1276867546728,Thai,Windsor Castle,2,11,4.0,25
2029,GB,280.4026013193174,Ramen,Windsor Castle,2,15,4.0,21
2030,GB,427.31616234495476,Moroccan,Windsor Castle,2,39,4.5,18
2031,GB,245.78873579821752,Indian,Windsor Castle,2,12,4.0,16
2032,GB,423.42208379872227,Breakfast & Brunch,Windsor Castle,2,38,4.0,19
2033,GB,673.9160901869342,Mediterranean,Windsor Castle,2,44,4.5,9
2034,GB,238.86519354394414,Pubs,Windsor Castle,2,9,3.5,16
2035,GB,414.16824072969695,Pubs,Windsor Castle,3,37,4.0,10
2036,GB,439.6229914899474,British,Windsor Castle,2,40,4.5,9
2037,GB,284.4209746044718,Pubs,Windsor Castle,2,16,3.5,19
2038,GB,293.8200826296061,Fast Food,Windsor Castle,2,18,4.0,16
2039,GB,253.068372855563,Pubs,Windsor Castle,2,13,4.0,12
2040,GB,938.1569574698456,Fish & Chips,Windsor Castle,1,47,4.0,13
2041,GB,302.4575531725049,Pubs,Windsor Castle,2,19,3.5,12
2042,GB,826.2426953503663,Indian,Windsor Castle,2,45,4.0,12
2043,GB,326.45013817924473,Coffee & Tea,Windsor Castle,2,24,4.0,9
2044,GB,355.121054567974,Bakeries,Windsor Castle,2,27,4.0,9
2045,GB,219.6623146072771,Chinese,Windsor Castle,3,4,3.5,10
2046,GB,956.1296594959896,Japanese,Windsor Castle,2,48,4.5,6
2047,GB,217.92021269180077,Chinese,Windsor Castle,2,3,3.5,11
2048,GB,228.0413614117966,Ice Cream & Frozen Yogurt,Windsor Castle,1,8,4.5,4
2049,GB,587.7000907487766,Italian,Windsor Castle,2,43,3.5,11
2050,GB,403.5705044052695,French,Windsor Castle,2,36,3.5,12
2051,GB,302.4575531725049,Italian,Windsor Castle,2,20,3.5,10
